ds,y,vix
2019-03-22 10:00:00,4030.31,30.591
2019-03-22 11:00:00,4033.4,32.051
2019-03-22 12:00:00,4042.46,32.051
2019-03-22 13:00:00,4027.76,32.051
2019-03-22 14:00:00,3974.48,32.051
2019-03-22 15:00:00,3960.67,32.051
2019-03-22 16:00:00,3956.12,32.051
2019-03-22 17:00:00,3962.18,32.051
2019-03-22 18:00:00,3963.28,32.051
2019-03-22 19:00:00,3970.48,32.051
2019-03-22 20:00:00,3972.17,32.051
2019-03-22 21:00:00,3977.68,32.051
2019-03-22 22:00:00,3980.28,32.051
2019-03-22 23:00:00,3977.11,32.051
2019-03-23 00:00:00,3975.71,32.051
2019-03-23 01:00:00,3978.4,32.051
2019-03-23 02:00:00,3981.96,32.051
2019-03-23 03:00:00,3979.49,32.051
2019-03-23 04:00:00,3971.98,32.051
2019-03-23 05:00:00,3973.57,32.051
2019-03-23 06:00:00,3971.7,32.051
2019-03-23 07:00:00,3966.97,32.051
2019-03-23 08:00:00,3973.99,32.051
2019-03-23 09:00:00,3978.59,32.051
2019-03-23 10:00:00,3980.6,32.051
2019-03-23 11:00:00,3980.37,32.051
2019-03-23 12:00:00,3984.05,32.051
2019-03-23 13:00:00,3990.41,32.051
2019-03-23 14:00:00,3989.24,32.051
2019-03-23 15:00:00,3989.85,32.051
2019-03-23 16:00:00,3981.46,32.051
2019-03-23 17:00:00,3990.34,32.051
2019-03-23 18:00:00,3993.15,32.051
2019-03-23 19:00:00,3992.73,32.051
2019-03-23 20:00:00,3983.98,32.051
2019-03-23 21:00:00,3982.27,32.051
2019-03-23 22:00:00,3984.84,32.051
2019-03-23 23:00:00,3984.02,32.051
2019-03-24 00:00:00,3974.48,32.051
2019-03-24 01:00:00,3977.44,32.051
2019-03-24 02:00:00,3988.96,32.051
2019-03-24 03:00:00,3995.06,32.051
2019-03-24 04:00:00,3992.89,32.051
2019-03-24 05:00:00,3988.01,32.051
2019-03-24 06:00:00,3996.3,32.051
2019-03-24 07:00:00,3994.72,32.051
2019-03-24 08:00:00,3990.87,32.051
2019-03-24 09:00:00,3989.72,32.051
2019-03-24 10:00:00,3975.75,32.051
2019-03-24 11:00:00,3980.02,32.051
2019-03-24 12:00:00,3980.56,32.051
2019-03-24 13:00:00,3967.47,32.051
2019-03-24 14:00:00,3966.8,32.051
2019-03-24 15:00:00,3973.6,32.051
2019-03-24 16:00:00,3970.93,32.051
2019-03-24 17:00:00,3971.73,32.051
2019-03-24 18:00:00,3971.32,32.051
2019-03-24 19:00:00,3972.64,32.051
2019-03-24 20:00:00,3969.41,32.051
2019-03-24 21:00:00,3974.1,32.051
2019-03-24 22:00:00,3976.67,32.051
2019-03-24 23:00:00,3981.01,32.051
2019-03-25 00:00:00,3977.11,32.051
2019-03-25 01:00:00,3972.4,32.051
2019-03-25 02:00:00,3964.51,32.051
2019-03-25 03:00:00,3968.25,32.051
2019-03-25 04:00:00,3969.77,32.051
2019-03-25 05:00:00,3965.75,32.827
2019-03-25 06:00:00,3965.53,31.929
2019-03-25 07:00:00,3962.05,32.258
2019-03-25 08:00:00,3964.71,31.957
2019-03-25 09:00:00,3971.55,32.468
2019-03-25 10:00:00,3973.4,32.408
2019-03-25 11:00:00,3976.12,32.119
2019-03-25 12:00:00,3970.87,32.119
2019-03-25 13:00:00,3971.37,32.119
2019-03-25 14:00:00,3973.19,32.119
2019-03-25 15:00:00,3970.86,32.119
2019-03-25 16:00:00,3967.68,32.119
2019-03-25 17:00:00,3965.6,32.119
2019-03-25 18:00:00,3959.44,32.119
2019-03-25 19:00:00,3961.61,32.119
2019-03-25 20:00:00,3953.29,32.119
2019-03-25 21:00:00,3962.34,32.119
2019-03-25 22:00:00,3967.55,32.119
2019-03-25 23:00:00,3969.22,32.119
2019-03-26 00:00:00,3964.94,32.119
2019-03-26 01:00:00,3964.52,32.119
2019-03-26 02:00:00,3973.86,32.119
2019-03-26 03:00:00,3976.27,32.119
2019-03-26 04:00:00,3972.97,32.119
2019-03-26 05:00:00,3973.39,30.418
2019-03-26 06:00:00,3969.76,30.277
2019-03-26 07:00:00,3967.45,30.458
2019-03-26 08:00:00,3973.57,30.667
2019-03-26 09:00:00,3973.24,31.069
2019-03-26 10:00:00,3971.31,30.659
2019-03-26 11:00:00,3969.63,30.4
2019-03-26 12:00:00,3960.39,30.4
2019-03-26 13:00:00,3964.1,30.4
2019-03-26 14:00:00,3962.98,30.4
2019-03-26 15:00:00,3956.41,30.4
2019-03-26 16:00:00,3951.76,30.4
2019-03-26 17:00:00,3949.39,30.4
2019-03-26 18:00:00,3911.76,30.4
2019-03-26 19:00:00,3879.76,30.4
2019-03-26 20:00:00,3884.68,30.4
2019-03-26 21:00:00,3884.49,30.4
2019-03-26 22:00:00,3894.44,30.4
2019-03-26 23:00:00,3908.97,30.4
2019-03-27 00:00:00,3912.66,30.4
2019-03-27 01:00:00,3911.14,30.4
2019-03-27 02:00:00,3914.93,30.4
2019-03-27 03:00:00,3920.33,30.4
2019-03-27 04:00:00,3911.69,30.4
2019-03-27 05:00:00,3911.59,30.47
2019-03-27 06:00:00,3900.89,31.007
2019-03-27 07:00:00,3897.79,31.599
2019-03-27 08:00:00,3905.65,31.337
2019-03-27 09:00:00,3905.93,30.959
2019-03-27 10:00:00,3901.77,31.148
2019-03-27 11:00:00,3898.23,30.848
2019-03-27 12:00:00,3892.32,30.848
2019-03-27 13:00:00,3888.07,30.848
2019-03-27 14:00:00,3900.59,30.848
2019-03-27 15:00:00,3912.37,30.848
2019-03-27 16:00:00,3914.5,30.848
2019-03-27 17:00:00,3913.38,30.848
2019-03-27 18:00:00,3915.78,30.848
2019-03-27 19:00:00,3915.14,30.848
2019-03-27 20:00:00,3915.04,30.848
2019-03-27 21:00:00,3909.32,30.848
2019-03-27 22:00:00,3910.74,30.848
2019-03-27 23:00:00,3915.59,30.848
2019-03-28 00:00:00,3920.86,30.848
2019-03-28 01:00:00,3955.69,30.848
2019-03-28 02:00:00,3970.21,30.848
2019-03-28 03:00:00,3974.24,30.848
2019-03-28 04:00:00,3980.25,30.848
2019-03-28 05:00:00,3986.61,30.208
2019-03-28 06:00:00,3986.4,30.48
2019-03-28 07:00:00,3983.33,30.611
2019-03-28 08:00:00,3981.81,30.297
2019-03-28 09:00:00,3982.92,30.287
2019-03-28 10:00:00,4012.74,30.397
2019-03-28 11:00:00,4023.17,30.167
2019-03-28 12:00:00,4016.59,30.167
2019-03-28 13:00:00,4008.2,30.167
2019-03-28 14:00:00,4009.78,30.167
2019-03-28 15:00:00,4005.39,30.167
2019-03-28 16:00:00,4006.27,30.167
2019-03-28 17:00:00,4008.96,30.167
2019-03-28 18:00:00,4009.17,30.167
2019-03-28 19:00:00,4003.19,30.167
2019-03-28 20:00:00,4004.87,30.167
2019-03-28 21:00:00,4010.57,30.167
2019-03-28 22:00:00,4009.01,30.167
2019-03-28 23:00:00,4025.78,30.167
2019-03-29 00:00:00,4015.76,30.167
2019-03-29 01:00:00,4010.54,30.167
2019-03-29 02:00:00,4013.1,30.167
2019-03-29 03:00:00,4010.93,30.167
2019-03-29 04:00:00,3999.19,30.167
2019-03-29 05:00:00,4004.64,29.488
2019-03-29 06:00:00,4011.51,29.628
2019-03-29 07:00:00,4009.86,29.558
2019-03-29 08:00:00,4005.74,29.548
2019-03-29 09:00:00,4006.11,29.518
2019-03-29 10:00:00,4004.59,29.258
2019-03-29 11:00:00,4002.83,29.243
2019-03-29 12:00:00,4002.23,29.243
2019-03-29 13:00:00,4007.81,29.243
2019-03-29 14:00:00,4012.04,29.243
2019-03-29 15:00:00,4015.5,29.243
2019-03-29 16:00:00,4011.22,29.243
2019-03-29 17:00:00,4006.56,29.243
2019-03-29 18:00:00,4010.87,29.243
2019-03-29 19:00:00,4010.23,29.243
2019-03-29 20:00:00,4010.42,29.243
2019-03-29 21:00:00,4010.17,29.243
2019-03-29 22:00:00,4010.76,29.243
2019-03-29 23:00:00,4010.19,29.243
2019-03-30 00:00:00,4022.6,29.243
2019-03-30 01:00:00,4013.4,29.243
2019-03-30 02:00:00,4014.96,29.243
2019-03-30 03:00:00,4024.46,29.243
2019-03-30 04:00:00,4035.89,29.243
2019-03-30 05:00:00,4011.38,29.243
2019-03-30 06:00:00,4012.48,29.243
2019-03-30 07:00:00,4033.76,29.243
2019-03-30 08:00:00,4025.48,29.243
2019-03-30 09:00:00,4061.94,29.243
2019-03-30 10:00:00,4082.25,29.243
2019-03-30 11:00:00,4092.1,29.243
2019-03-30 12:00:00,4076,29.243
2019-03-30 13:00:00,4079.97,29.243
2019-03-30 14:00:00,4074.6,29.243
2019-03-30 15:00:00,4077.84,29.243
2019-03-30 16:00:00,4077.31,29.243
2019-03-30 17:00:00,4082.25,29.243
2019-03-30 18:00:00,4089.06,29.243
2019-03-30 19:00:00,4087.7,29.243
2019-03-30 20:00:00,4074.55,29.243
2019-03-30 21:00:00,4079.49,29.243
2019-03-30 22:00:00,4082.49,29.243
2019-03-30 23:00:00,4088.19,29.243
2019-03-31 00:00:00,4109.54,29.243
2019-03-31 01:00:00,4114.62,29.243
2019-03-31 02:00:00,4115.87,29.243
2019-03-31 03:00:00,4094.43,29.243
2019-03-31 04:00:00,4057.01,29.243
2019-03-31 05:00:00,4081.33,29.243
2019-03-31 06:00:00,4092.14,29.243
2019-03-31 07:00:00,4086.36,29.243
2019-03-31 08:00:00,4079.14,29.243
2019-03-31 09:00:00,4078.4,29.243
2019-03-31 10:00:00,4070.75,29.243
2019-03-31 11:00:00,4076.44,29.243
2019-03-31 12:00:00,4083.55,29.243
2019-03-31 13:00:00,4078.14,29.243
2019-03-31 14:00:00,4073.67,29.243
2019-03-31 15:00:00,4071.43,29.243
2019-03-31 16:00:00,4066.79,29.243
2019-03-31 17:00:00,4071.38,29.243
2019-03-31 18:00:00,4074.94,29.243
2019-03-31 19:00:00,4076.43,29.243
2019-03-31 20:00:00,4077.74,29.243
2019-03-31 21:00:00,4082.67,29.243
2019-03-31 22:00:00,4081.48,29.243
2019-03-31 23:00:00,4089.92,29.243
2019-04-01 00:00:00,4091.74,29.243
2019-04-01 01:00:00,4088.2,29.243
2019-04-01 02:00:00,4081.68,29.243
2019-04-01 03:00:00,4080.69,29.243
2019-04-01 04:00:00,4087.33,29.243
2019-04-01 05:00:00,4080.37,29.13
2019-04-01 06:00:00,4081.1,28.877
2019-04-01 07:00:00,4079.45,28.778
2019-04-01 08:00:00,4083.54,28.838
2019-04-01 09:00:00,4085.35,28.848
2019-04-01 10:00:00,4089.01,28.889
2019-04-01 11:00:00,4093.75,28.707
2019-04-01 12:00:00,4089.81,28.707
2019-04-01 13:00:00,4092.25,28.707
2019-04-01 14:00:00,4093.14,28.707
2019-04-01 15:00:00,4092.77,28.707
2019-04-01 16:00:00,4087.51,28.707
2019-04-01 17:00:00,4086.19,28.707
2019-04-01 18:00:00,4088.93,28.707
2019-04-01 19:00:00,4094.55,28.707
2019-04-01 20:00:00,4093.67,28.707
2019-04-01 21:00:00,4090.22,28.707
2019-04-01 22:00:00,4090.15,28.707
2019-04-01 23:00:00,4093.71,28.707
2019-04-02 00:00:00,4093.05,28.707
2019-04-02 01:00:00,4121.13,28.707
2019-04-02 02:00:00,4119.97,28.707
2019-04-02 03:00:00,4121.55,28.707
2019-04-02 04:00:00,4124.54,28.707
2019-04-02 05:00:00,4118.76,28.668
2019-04-02 06:00:00,4123.4,28.668
2019-04-02 07:00:00,4121.23,28.681
2019-04-02 08:00:00,4117.89,28.691
2019-04-02 09:00:00,4120.75,28.668
2019-04-02 10:00:00,4117.36,28.557
2019-04-02 11:00:00,4113.23,28.638
2019-04-02 12:00:00,4122.65,28.638
2019-04-02 13:00:00,4126.42,28.638
2019-04-02 14:00:00,4139.54,28.638
2019-04-02 15:00:00,4132.65,28.638
2019-04-02 16:00:00,4141.09,28.638
2019-04-02 17:00:00,4134.3,28.638
2019-04-02 18:00:00,4131.4,28.638
2019-04-02 19:00:00,4131.35,28.638
2019-04-02 20:00:00,4128.65,28.638
2019-04-02 21:00:00,4128.7,28.638
2019-04-02 22:00:00,4137.3,28.638
2019-04-02 23:00:00,4139.19,28.638
2019-04-03 00:00:00,4146.91,28.638
2019-04-03 01:00:00,4150.79,28.638
2019-04-03 02:00:00,4171.27,28.638
2019-04-03 03:00:00,4171.74,28.638
2019-04-03 04:00:00,4519.03,28.638
2019-04-03 05:00:00,4869.79,28.308
2019-04-03 06:00:00,4708.37,28.368
2019-04-03 07:00:00,4699.63,28.391
2019-04-03 08:00:00,4711.41,28.49
2019-04-03 09:00:00,4768.13,28.828
2019-04-03 10:00:00,4776,28.857
2019-04-03 11:00:00,4786.54,28.818
2019-04-03 12:00:00,4797.48,28.818
2019-04-03 13:00:00,4800.95,28.818
2019-04-03 14:00:00,4731.58,28.818
2019-04-03 15:00:00,4728.97,28.818
2019-04-03 16:00:00,4734.86,28.818
2019-04-03 17:00:00,4722.65,28.818
2019-04-03 18:00:00,4731.95,28.818
2019-04-03 19:00:00,4749.6,28.818
2019-04-03 20:00:00,4800.11,28.818
2019-04-03 21:00:00,4813.52,28.818
2019-04-03 22:00:00,4814.06,28.818
2019-04-03 23:00:00,4893.35,28.818
2019-04-04 00:00:00,4948.3,28.818
2019-04-04 01:00:00,4955.43,28.818
2019-04-04 02:00:00,5021.05,28.818
2019-04-04 03:00:00,5049.99,28.818
2019-04-04 04:00:00,4956.77,28.818
2019-04-04 05:00:00,4948.2,28.398
2019-04-04 06:00:00,4950.94,28.489
2019-04-04 07:00:00,4971.87,28.798
2019-04-04 08:00:00,4943.93,28.818
2019-04-04 09:00:00,4959.86,28.569
2019-04-04 10:00:00,4962.48,28.461
2019-04-04 11:00:00,4970.12,28.547
2019-04-04 12:00:00,5001.04,28.547
2019-04-04 13:00:00,5033.26,28.547
2019-04-04 14:00:00,5023.23,28.547
2019-04-04 15:00:00,5016.14,28.547
2019-04-04 16:00:00,5102.01,28.547
2019-04-04 17:00:00,5135.33,28.547
2019-04-04 18:00:00,5156.08,28.547
2019-04-04 19:00:00,5148.67,28.547
2019-04-04 20:00:00,5239.09,28.547
2019-04-04 21:00:00,5282.65,28.547
2019-04-04 22:00:00,5159.37,28.547
2019-04-04 23:00:00,4942.2,28.547
2019-04-05 00:00:00,4978.77,28.547
2019-04-05 01:00:00,5039.98,28.547
2019-04-05 02:00:00,5014.69,28.547
2019-04-05 03:00:00,4984.48,28.547
2019-04-05 04:00:00,4987.48,28.547
2019-04-05 05:00:00,5027.66,28.03
2019-04-05 06:00:00,5041.27,28.207
2019-04-05 07:00:00,5021.47,28.06
2019-04-05 08:00:00,5023.8,28.018
2019-04-05 09:00:00,5006.53,27.988
2019-04-05 10:00:00,4983.99,28.02
2019-04-05 11:00:00,4963.31,27.979
2019-04-05 12:00:00,5003.82,27.979
2019-04-05 13:00:00,5005.03,27.979
2019-04-05 14:00:00,5017.79,27.979
2019-04-05 15:00:00,4980.84,27.979
2019-04-05 16:00:00,4958.6,27.979
2019-04-05 17:00:00,4931.66,27.979
2019-04-05 18:00:00,4863.35,27.979
2019-04-05 19:00:00,4854.95,27.979
2019-04-05 20:00:00,4820.84,27.979
2019-04-05 21:00:00,4905.45,27.979
2019-04-05 22:00:00,4911.08,27.979
2019-04-05 23:00:00,4904.71,27.979
2019-04-06 00:00:00,4942.84,27.979
2019-04-06 01:00:00,4932.51,27.979
2019-04-06 02:00:00,4914.63,27.979
2019-04-06 03:00:00,4903.97,27.979
2019-04-06 04:00:00,4934.07,27.979
2019-04-06 05:00:00,4971.55,27.979
2019-04-06 06:00:00,4956.05,27.979
2019-04-06 07:00:00,4943.39,27.979
2019-04-06 08:00:00,4961.63,27.979
2019-04-06 09:00:00,4953.43,27.979
2019-04-06 10:00:00,4960.15,27.979
2019-04-06 11:00:00,4995.29,27.979
2019-04-06 12:00:00,5005.05,27.979
2019-04-06 13:00:00,5018.35,27.979
2019-04-06 14:00:00,4995.98,27.979
2019-04-06 15:00:00,4981.55,27.979
2019-04-06 16:00:00,5003.66,27.979
2019-04-06 17:00:00,5016.25,27.979
2019-04-06 18:00:00,5028.01,27.979
2019-04-06 19:00:00,5018.79,27.979
2019-04-06 20:00:00,5016.48,27.979
2019-04-06 21:00:00,5008.85,27.979
2019-04-06 22:00:00,5017.34,27.979
2019-04-06 23:00:00,5030.64,27.979
2019-04-07 00:00:00,5014.67,27.979
2019-04-07 01:00:00,4995.38,27.979
2019-04-07 02:00:00,4998.14,27.979
2019-04-07 03:00:00,5003.06,27.979
2019-04-07 04:00:00,5005.34,27.979
2019-04-07 05:00:00,5019.42,27.979
2019-04-07 06:00:00,5013.62,27.979
2019-04-07 07:00:00,5007.77,27.979
2019-04-07 08:00:00,4982.68,27.979
2019-04-07 09:00:00,4984.88,27.979
2019-04-07 10:00:00,4994.23,27.979
2019-04-07 11:00:00,4998.18,27.979
2019-04-07 12:00:00,5012.9,27.979
2019-04-07 13:00:00,5022.73,27.979
2019-04-07 14:00:00,5021.34,27.979
2019-04-07 15:00:00,5063.62,27.979
2019-04-07 16:00:00,5178.23,27.979
2019-04-07 17:00:00,5153.06,27.979
2019-04-07 18:00:00,5173.46,27.979
2019-04-07 19:00:00,5178.88,27.979
2019-04-07 20:00:00,5124.09,27.979
2019-04-07 21:00:00,4995.35,27.979
2019-04-07 22:00:00,5026.44,27.979
2019-04-07 23:00:00,5043.82,27.979
2019-04-08 00:00:00,5044.59,27.979
2019-04-08 01:00:00,5049.25,27.979
2019-04-08 02:00:00,5075.42,27.979
2019-04-08 03:00:00,5134.88,27.979
2019-04-08 04:00:00,5140.99,27.979
2019-04-08 05:00:00,5126.98,28.158
2019-04-08 06:00:00,5108.75,27.858
2019-04-08 07:00:00,5139.12,28
2019-04-08 08:00:00,5135.91,28.031
2019-04-08 09:00:00,5145.64,27.919
2019-04-08 10:00:00,5133.43,27.808
2019-04-08 11:00:00,5120.08,27.83
2019-04-08 12:00:00,5132.61,27.83
2019-04-08 13:00:00,5144.52,27.83
2019-04-08 14:00:00,5140.15,27.83
2019-04-08 15:00:00,5126.89,27.83
2019-04-08 16:00:00,5090.25,27.83
2019-04-08 17:00:00,5127.11,27.83
2019-04-08 18:00:00,5124.06,27.83
2019-04-08 19:00:00,5145.54,27.83
2019-04-08 20:00:00,5148.52,27.83
2019-04-08 21:00:00,5156.26,27.83
2019-04-08 22:00:00,5194.2,27.83
2019-04-08 23:00:00,5186.64,27.83
2019-04-09 00:00:00,5224.82,27.83
2019-04-09 01:00:00,5285.47,27.83
2019-04-09 02:00:00,5312.02,27.83
2019-04-09 03:00:00,5264.85,27.83
2019-04-09 04:00:00,5286.78,27.83
2019-04-09 05:00:00,5278.51,28.339
2019-04-09 06:00:00,5265.63,28.358
2019-04-09 07:00:00,5239.32,28.221
2019-04-09 08:00:00,5225.8,28.287
2019-04-09 09:00:00,5245.04,28.397
2019-04-09 10:00:00,5234.59,28.687
2019-04-09 11:00:00,5167.21,28.838
2019-04-09 12:00:00,5174.46,28.838
2019-04-09 13:00:00,5198.65,28.838
2019-04-09 14:00:00,5216.4,28.838
2019-04-09 15:00:00,5236.99,28.838
2019-04-09 16:00:00,5218.78,28.838
2019-04-09 17:00:00,5198.2,28.838
2019-04-09 18:00:00,5216.68,28.838
2019-04-09 19:00:00,5210.24,28.838
2019-04-09 20:00:00,5239.96,28.838
2019-04-09 21:00:00,5270.45,28.838
2019-04-09 22:00:00,5287.98,28.838
2019-04-09 23:00:00,5274.13,28.838
2019-04-10 00:00:00,5261.44,28.838
2019-04-10 01:00:00,5255.68,28.838
2019-04-10 02:00:00,5272.88,28.838
2019-04-10 03:00:00,5243.29,28.838
2019-04-10 04:00:00,5238.34,28.838
2019-04-10 05:00:00,5198.5,28.568
2019-04-10 06:00:00,5223.75,28.457
2019-04-10 07:00:00,5223.71,28.367
2019-04-10 08:00:00,5209.32,28.379
2019-04-10 09:00:00,5205.05,28.337
2019-04-10 10:00:00,5176.43,28.14
2019-04-10 11:00:00,5204.93,28.04
2019-04-10 12:00:00,5203.45,28.04
2019-04-10 13:00:00,5221.28,28.04
2019-04-10 14:00:00,5200.75,28.04
2019-04-10 15:00:00,5212.57,28.04
2019-04-10 16:00:00,5225.64,28.04
2019-04-10 17:00:00,5221.93,28.04
2019-04-10 18:00:00,5216.59,28.04
2019-04-10 19:00:00,5216.29,28.04
2019-04-10 20:00:00,5229.27,28.04
2019-04-10 21:00:00,5225.15,28.04
2019-04-10 22:00:00,5182.8,28.04
2019-04-10 23:00:00,5196.54,28.04
2019-04-11 00:00:00,5195.18,28.04
2019-04-11 01:00:00,5224.15,28.04
2019-04-11 02:00:00,5234.17,28.04
2019-04-11 03:00:00,5232.21,28.04
2019-04-11 04:00:00,5233.62,28.04
2019-04-11 05:00:00,5247.48,27.578
2019-04-11 06:00:00,5264.31,27.437
2019-04-11 07:00:00,5254.54,27.688
2019-04-11 08:00:00,5248.74,27.518
2019-04-11 09:00:00,5253.73,27.578
2019-04-11 10:00:00,5241.62,27.669
2019-04-11 11:00:00,5246.38,27.469
2019-04-11 12:00:00,5262.71,27.469
2019-04-11 13:00:00,5266.94,27.469
2019-04-11 14:00:00,5269.83,27.469
2019-04-11 15:00:00,5265.33,27.469
2019-04-11 16:00:00,5279.29,27.469
2019-04-11 17:00:00,5293.05,27.469
2019-04-11 18:00:00,5394.31,27.469
2019-04-11 19:00:00,5410.08,27.469
2019-04-11 20:00:00,5291.57,27.469
2019-04-11 21:00:00,5284.31,27.469
2019-04-11 22:00:00,5284.41,27.469
2019-04-11 23:00:00,5305.68,27.469
2019-04-12 00:00:00,5314.45,27.469
2019-04-12 01:00:00,5306.71,27.469
2019-04-12 02:00:00,5304.04,27.469
2019-04-12 03:00:00,5233.47,27.469
2019-04-12 04:00:00,5211.65,27.469
2019-04-12 05:00:00,5208.52,26.59
2019-04-12 06:00:00,5213.12,26.728
2019-04-12 07:00:00,5205.24,26.67
2019-04-12 08:00:00,5179.87,26.578
2019-04-12 09:00:00,5106.7,26.598
2019-04-12 10:00:00,5077.27,26.38
2019-04-12 11:00:00,5032.54,26.231
2019-04-12 12:00:00,5045.31,26.231
2019-04-12 13:00:00,5055.63,26.231
2019-04-12 14:00:00,5036.52,26.231
2019-04-12 15:00:00,5056.3,26.231
2019-04-12 16:00:00,5039.95,26.231
2019-04-12 17:00:00,5042.53,26.231
2019-04-12 18:00:00,5066.43,26.231
2019-04-12 19:00:00,5064.16,26.231
2019-04-12 20:00:00,5058.7,26.231
2019-04-12 21:00:00,5039.43,26.231
2019-04-12 22:00:00,5021.68,26.231
2019-04-12 23:00:00,5052.33,26.231
2019-04-13 00:00:00,5034.27,26.231
2019-04-13 01:00:00,4962.43,26.231
2019-04-13 02:00:00,4986.89,26.231
2019-04-13 03:00:00,5004.95,26.231
2019-04-13 04:00:00,5029.88,26.231
2019-04-13 05:00:00,5012.74,26.231
2019-04-13 06:00:00,5027.11,26.231
2019-04-13 07:00:00,5036.85,26.231
2019-04-13 08:00:00,5020.81,26.231
2019-04-13 09:00:00,5022.51,26.231
2019-04-13 10:00:00,5060.76,26.231
2019-04-13 11:00:00,5078.91,26.231
2019-04-13 12:00:00,5082.67,26.231
2019-04-13 13:00:00,5079.1,26.231
2019-04-13 14:00:00,5073.44,26.231
2019-04-13 15:00:00,5074.59,26.231
2019-04-13 16:00:00,5079.88,26.231
2019-04-13 17:00:00,5086.64,26.231
2019-04-13 18:00:00,5068.26,26.231
2019-04-13 19:00:00,5068.03,26.231
2019-04-13 20:00:00,5040.78,26.231
2019-04-13 21:00:00,5055.34,26.231
2019-04-13 22:00:00,5070.37,26.231
2019-04-13 23:00:00,5080.45,26.231
2019-04-14 00:00:00,5068.4,26.231
2019-04-14 01:00:00,5072.88,26.231
2019-04-14 02:00:00,5091.81,26.231
2019-04-14 03:00:00,5113.78,26.231
2019-04-14 04:00:00,5106.74,26.231
2019-04-14 05:00:00,5109.3,26.231
2019-04-14 06:00:00,5105.66,26.231
2019-04-14 07:00:00,5104.74,26.231
2019-04-14 08:00:00,5081.39,26.231
2019-04-14 09:00:00,5072.8,26.231
2019-04-14 10:00:00,5063.31,26.231
2019-04-14 11:00:00,5058.75,26.231
2019-04-14 12:00:00,5073.32,26.231
2019-04-14 13:00:00,5074.12,26.231
2019-04-14 14:00:00,5092.43,26.231
2019-04-14 15:00:00,5101.72,26.231
2019-04-14 16:00:00,5081.45,26.231
2019-04-14 17:00:00,5087.78,26.231
2019-04-14 18:00:00,5093.25,26.231
2019-04-14 19:00:00,5081.07,26.231
2019-04-14 20:00:00,5075.55,26.231
2019-04-14 21:00:00,5061,26.231
2019-04-14 22:00:00,5063.73,26.231
2019-04-14 23:00:00,5073.67,26.231
2019-04-15 00:00:00,5073.72,26.231
2019-04-15 01:00:00,5079.91,26.231
2019-04-15 02:00:00,5061.63,26.231
2019-04-15 03:00:00,5054.04,26.231
2019-04-15 04:00:00,5050.8,26.231
2019-04-15 05:00:00,5034.37,26.187
2019-04-15 06:00:00,5033.25,26.659
2019-04-15 07:00:00,5048.81,26.522
2019-04-15 08:00:00,5063.4,26.338
2019-04-15 09:00:00,5063.01,26.097
2019-04-15 10:00:00,5070.66,25.869
2019-04-15 11:00:00,5067.42,25.898
2019-04-15 12:00:00,5065.99,25.898
2019-04-15 13:00:00,5077.26,25.898
2019-04-15 14:00:00,5072.22,25.898
2019-04-15 15:00:00,5072.26,25.898
2019-04-15 16:00:00,5090.87,25.898
2019-04-15 17:00:00,5089.05,25.898
2019-04-15 18:00:00,5101.3,25.898
2019-04-15 19:00:00,5093.65,25.898
2019-04-15 20:00:00,5090.26,25.898
2019-04-15 21:00:00,5099.03,25.898
2019-04-15 22:00:00,5153.86,25.898
2019-04-15 23:00:00,5157.3,25.898
2019-04-16 00:00:00,5154.51,25.898
2019-04-16 01:00:00,5079.91,25.898
2019-04-16 02:00:00,5061.63,25.898
2019-04-16 03:00:00,5054.04,25.898
2019-04-16 04:00:00,5050.8,25.898
2019-04-16 05:00:00,5034.37,25.589
2019-04-16 06:00:00,5033.25,25.537
2019-04-16 07:00:00,5048.81,25.569
2019-04-16 08:00:00,5063.4,25.617
2019-04-16 09:00:00,5063.01,25.608
2019-04-16 10:00:00,5070.66,25.599
2019-04-16 11:00:00,5067.42,25.678
2019-04-16 12:00:00,5065.99,25.678
2019-04-16 13:00:00,5077.26,25.678
2019-04-16 14:00:00,5072.22,25.678
2019-04-16 15:00:00,5072.26,25.678
2019-04-16 16:00:00,5090.87,25.678
2019-04-16 17:00:00,5089.05,25.678
2019-04-16 18:00:00,5101.3,25.678
2019-04-16 19:00:00,5093.65,25.678
2019-04-16 20:00:00,5090.26,25.678
2019-04-16 21:00:00,5099.03,25.678
2019-04-16 22:00:00,5153.86,25.678
2019-04-16 23:00:00,5157.3,25.678
2019-04-17 00:00:00,5154.51,25.678
2019-04-17 01:00:00,5171.1,25.678
2019-04-17 02:00:00,5168.74,25.678
2019-04-17 03:00:00,5159,25.678
2019-04-17 04:00:00,5176.48,25.678
2019-04-17 05:00:00,5170.51,25.838
2019-04-17 06:00:00,5164.51,25.887
2019-04-17 07:00:00,5151.02,26.128
2019-04-17 08:00:00,5149.6,25.827
2019-04-17 09:00:00,5154.45,25.81
2019-04-17 10:00:00,5149.53,25.729
2019-04-17 11:00:00,5138.34,25.858
2019-04-17 12:00:00,5131.22,25.858
2019-04-17 13:00:00,5142.99,25.858
2019-04-17 14:00:00,5158.27,25.858
2019-04-17 15:00:00,5159.59,25.858
2019-04-17 16:00:00,5145.36,25.858
2019-04-17 17:00:00,5058.88,25.858
2019-04-17 18:00:00,5040.58,25.858
2019-04-17 19:00:00,5020.36,25.858
2019-04-17 20:00:00,4994.77,25.858
2019-04-17 21:00:00,5023.28,25.858
